sample2	sample	distance	sample_name	platform	library	DNA_isolation_kit	rep	sample_name.2	platform.2	library.2	DNA_isolation_kit.2	rep.2
PacBio_V1_V9_MN1	Illumina_V1_V3_MN3	0.61136031423383	MN3	Illumina MiSeq	PerkinElmer V1-V3	MN	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V2_Z1	0.6786831206534	Z1	Illumina MiSeq	Zymo V1-V2	Z	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_MN2	0.716795754567945	MN2	Illumina MiSeq	Illumina WGS	MN	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V3_V4_MN1	0.802046139454456	MN1	Illumina MiSeq	Zymo V3-V4	MN	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_Q1	0.956428886486744	Q1	Illumina MiSeq	Illumina WGS	Q	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	PacBio_V1_V9_MN4	0.0869212419845562	MN4	PacBio Sequel IIe	PacBio V1-V9	MN	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_Z2	0.535984991685476	Z2	ONT MinIon	ONT V1-V9	Z	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_MN2	0.308545404417198	MN2	ONT MinIon	ONT V1-V9	MN	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V3_V4_I1	0.843762304302522	I1	Illumina MiSeq	Zymo V3-V4	I	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_Q2	0.961470215384218	Q2	Illumina MiSeq	Illumina WGS	Q	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_Q3	0.95935136612414	Q3	Illumina MiSeq	Illumina WGS	Q	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_Q1	0.940726661124286	Q1	Illumina MiSeq	PerkinElmer V1-V3	Q	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_I1	0.629091761449953	I1	Illumina MiSeq	PerkinElmer V1-V3	I	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	PacBio_V1_V9_MN3	0.137427032306485	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_I4	0.292701947643109	I4	ONT MinIon	ONT V1-V9	I	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_Z1	0.704564920338471	Z1	Illumina MiSeq	Illumina WGS	Z	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V2_MN2	0.689863947914506	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V3_V4_Z1	0.851686216795009	Z1	Illumina MiSeq	Zymo V3-V4	Z	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V2_I1	0.678584386665889	I1	Illumina MiSeq	Zymo V1-V2	I	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V3_V4_I3	0.84225290150942	I3	Illumina MiSeq	Zymo V3-V4	I	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	PacBio_V1_V9_Z4	0.350917434478435	Z4	PacBio Sequel IIe	PacBio V1-V9	Z	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_I2	0.618552869038982	I2	Illumina MiSeq	PerkinElmer V1-V3	I	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_I2	0.700217081367161	I2	Illumina MiSeq	Illumina WGS	I	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_I2	0.306098042711313	I2	ONT MinIon	ONT V1-V9	I	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V2_Z3	0.680528925392048	Z3	Illumina MiSeq	Zymo V1-V2	Z	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_Z3	0.764723445364316	Z3	Illumina MiSeq	PerkinElmer V1-V3	Z	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	PacBio_V1_V9_Z2	0.427294486578701	Z2	PacBio Sequel IIe	PacBio V1-V9	Z	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_MN1	0.294367700172122	MN1	ONT MinIon	ONT V1-V9	MN	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_I1	0.296450252064349	I1	ONT MinIon	ONT V1-V9	I	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V3_V4_Z3	0.817209914183774	Z3	Illumina MiSeq	Zymo V3-V4	Z	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V2_I2	0.662831599171012	I2	Illumina MiSeq	Zymo V1-V2	I	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_Q4	0.956978384774962	Q4	Illumina MiSeq	Illumina WGS	Q	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	PacBio_V1_V9_I1	0.21312572197766	I1	PacBio Sequel IIe	PacBio V1-V9	I	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	PacBio_V1_V9_MN2	0.143043309689781	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	PacBio_V1_V9_MN1	0	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_Z2	0.652744594047371	Z2	Illumina MiSeq	PerkinElmer V1-V3	Z	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V2_MN1	0.662661376990148	MN1	Illumina MiSeq	Zymo V1-V2	MN	1	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_MN2	0.661231438686636	MN2	Illumina MiSeq	PerkinElmer V1-V3	MN	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_MN4	0.705521690282894	MN4	Illumina MiSeq	PerkinElmer V1-V3	MN	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V1_V3_Q2	0.937732161882013	Q2	Illumina MiSeq	PerkinElmer V1-V3	Q	2	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_MN4	0.292963984872853	MN4	ONT MinIon	ONT V1-V9	MN	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_I3	0.688169723591612	I3	Illumina MiSeq	Illumina WGS	I	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_WGS_I4	0.708232077628852	I4	Illumina MiSeq	Illumina WGS	I	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	Illumina_V3_V4_MN3	0.837070405369528	MN3	Illumina MiSeq	Zymo V3-V4	MN	3	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN1	ONT_V1_V9_Z4	0.495963242274095	Z4	ONT MinIon	ONT V1-V9	Z	4	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1
PacBio_V1_V9_MN2	PacBio_V1_V9_MN2	0	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_Z1	0.531669142076601	Z1	ONT MinIon	ONT V1-V9	Z	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_I2	0.691110654208366	I2	Illumina MiSeq	Illumina WGS	I	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_Z2	0.620312730515747	Z2	Illumina MiSeq	Zymo V1-V2	Z	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_MN4	0.0769252547529108	MN4	PacBio Sequel IIe	PacBio V1-V9	MN	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Q3	0.896731038222557	Q3	Illumina MiSeq	Illumina WGS	Q	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_MN4	0.631435191047189	MN4	Illumina MiSeq	Illumina WGS	MN	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_MN3	0.645277853359471	MN3	Illumina MiSeq	Illumina WGS	MN	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_MN2	0.617029755837357	MN2	Illumina MiSeq	PerkinElmer V1-V3	MN	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_I3	0.615324834473478	I3	Illumina MiSeq	Zymo V1-V2	I	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_MN3	0.780132014660164	MN3	Illumina MiSeq	Zymo V3-V4	MN	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_Z2	0.527940215563159	Z2	ONT MinIon	ONT V1-V9	Z	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_MN1	0.647905410467416	MN1	Illumina MiSeq	Illumina WGS	MN	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_MN4	0.609656787545433	MN4	Illumina MiSeq	Zymo V1-V2	MN	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_I4	0.794394787812922	I4	Illumina MiSeq	Zymo V3-V4	I	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_I1	0.624998946774622	I1	Illumina MiSeq	Zymo V1-V2	I	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_Z1	0.676294761933053	Z1	Illumina MiSeq	PerkinElmer V1-V3	Z	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_I4	0.27119622190292	I4	ONT MinIon	ONT V1-V9	I	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_Z4	0.577873379918665	Z4	Illumina MiSeq	Zymo V1-V2	Z	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_Z4	0.785604848938126	Z4	Illumina MiSeq	PerkinElmer V1-V3	Z	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_I2	0.107417793250314	I2	PacBio Sequel IIe	PacBio V1-V9	I	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_MN3	0.260150711026399	MN3	ONT MinIon	ONT V1-V9	MN	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_MN4	0.291333241495458	MN4	ONT MinIon	ONT V1-V9	MN	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_Z2	0.728030163417293	Z2	Illumina MiSeq	Zymo V3-V4	Z	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Z3	0.663026976050045	Z3	Illumina MiSeq	Illumina WGS	Z	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_Z3	0.505035638257519	Z3	PacBio Sequel IIe	PacBio V1-V9	Z	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_I1	0.634178219040046	I1	Illumina MiSeq	PerkinElmer V1-V3	I	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_MN2	0.273720514041708	MN2	ONT MinIon	ONT V1-V9	MN	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_I4	0.700592820720627	I4	Illumina MiSeq	Illumina WGS	I	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Q2	0.906556045249548	Q2	Illumina MiSeq	Illumina WGS	Q	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_I2	0.79605763107913	I2	Illumina MiSeq	Zymo V3-V4	I	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_I2	0.609029525021751	I2	Illumina MiSeq	Zymo V1-V2	I	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_MN2	0.658085897241548	MN2	Illumina MiSeq	Illumina WGS	MN	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_Q2	0.86983409500683	Q2	Illumina MiSeq	PerkinElmer V1-V3	Q	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Z4	0.668288586210713	Z4	Illumina MiSeq	Illumina WGS	Z	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Q4	0.883278491856361	Q4	Illumina MiSeq	Illumina WGS	Q	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Z2	0.653036094803468	Z2	Illumina MiSeq	Illumina WGS	Z	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_I1	0.149142296451736	I1	PacBio Sequel IIe	PacBio V1-V9	I	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_Q1	0.871518901498934	Q1	Illumina MiSeq	PerkinElmer V1-V3	Q	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_MN3	0.033956329875576	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_I1	0.695809217163756	I1	Illumina MiSeq	Illumina WGS	I	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_Q3	0.875175569117261	Q3	Illumina MiSeq	PerkinElmer V1-V3	Q	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_I3	0.695171209136839	I3	Illumina MiSeq	PerkinElmer V1-V3	I	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_I4	0.14015496699608	I4	PacBio Sequel IIe	PacBio V1-V9	I	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_MN3	0.62783891928494	MN3	Illumina MiSeq	Zymo V1-V2	MN	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_Z3	0.64505633585588	Z3	Illumina MiSeq	Zymo V1-V2	Z	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_Z3	0.727189871600007	Z3	Illumina MiSeq	PerkinElmer V1-V3	Z	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_Z4	0.729562962228955	Z4	Illumina MiSeq	Zymo V3-V4	Z	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_Z4	0.360085651591783	Z4	PacBio Sequel IIe	PacBio V1-V9	Z	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Z1	0.680627589829784	Z1	Illumina MiSeq	Illumina WGS	Z	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_Z1	0.541751270680344	Z1	PacBio Sequel IIe	PacBio V1-V9	Z	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_MN1	0.323959479580795	MN1	ONT MinIon	ONT V1-V9	MN	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_MN4	0.756721845108418	MN4	Illumina MiSeq	Zymo V3-V4	MN	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_MN2	0.624825008150543	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_MN1	0.683586195889659	MN1	Illumina MiSeq	PerkinElmer V1-V3	MN	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_I1	0.286030695104437	I1	ONT MinIon	ONT V1-V9	I	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_I1	0.797029307948638	I1	Illumina MiSeq	Zymo V3-V4	I	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_Z3	0.523375628778092	Z3	ONT MinIon	ONT V1-V9	Z	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_Z1	0.641649492092661	Z1	Illumina MiSeq	Zymo V1-V2	Z	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_I4	0.617168475135794	I4	Illumina MiSeq	Zymo V1-V2	I	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_MN4	0.707998448723274	MN4	Illumina MiSeq	PerkinElmer V1-V3	MN	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_I3	0.283443181697563	I3	ONT MinIon	ONT V1-V9	I	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V2_MN1	0.621579424255833	MN1	Illumina MiSeq	Zymo V1-V2	MN	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_MN1	0.763202955286966	MN1	Illumina MiSeq	Zymo V3-V4	MN	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_Z1	0.779323806144325	Z1	Illumina MiSeq	Zymo V3-V4	Z	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_I2	0.293033643897889	I2	ONT MinIon	ONT V1-V9	I	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_MN2	0.78307090446983	MN2	Illumina MiSeq	Zymo V3-V4	MN	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_I2	0.614975555963834	I2	Illumina MiSeq	PerkinElmer V1-V3	I	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_I3	0.117797791711431	I3	PacBio Sequel IIe	PacBio V1-V9	I	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_Z2	0.438825064255898	Z2	PacBio Sequel IIe	PacBio V1-V9	Z	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_I4	0.695726043548468	I4	Illumina MiSeq	PerkinElmer V1-V3	I	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_Z3	0.748890149763889	Z3	Illumina MiSeq	Zymo V3-V4	Z	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_Z2	0.623759453021012	Z2	Illumina MiSeq	PerkinElmer V1-V3	Z	2	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V3_V4_I3	0.798563442079937	I3	Illumina MiSeq	Zymo V3-V4	I	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	PacBio_V1_V9_MN1	0.143043309689781	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_Q1	0.878077357699735	Q1	Illumina MiSeq	Illumina WGS	Q	1	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_WGS_I3	0.691190590096022	I3	Illumina MiSeq	Illumina WGS	I	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	ONT_V1_V9_Z4	0.479928281978316	Z4	ONT MinIon	ONT V1-V9	Z	4	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN2	Illumina_V1_V3_MN3	0.5797942561088	MN3	Illumina MiSeq	PerkinElmer V1-V3	MN	3	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2
PacBio_V1_V9_MN3	ONT_V1_V9_I4	0.26928824461798	I4	ONT MinIon	ONT V1-V9	I	4	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_V3_V4_Z4	0.756284506397389	Z4	Illumina MiSeq	Zymo V3-V4	Z	4	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	PacBio_V1_V9_MN3	0	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_WGS_MN4	0.642455490800503	MN4	Illumina MiSeq	Illumina WGS	MN	4	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_V1_V3_Q3	0.903861595933744	Q3	Illumina MiSeq	PerkinElmer V1-V3	Q	3	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_WGS_Q2	0.915420116463527	Q2	Illumina MiSeq	Illumina WGS	Q	2	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_WGS_I4	0.702639916148909	I4	Illumina MiSeq	Illumina WGS	I	4	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	PacBio_V1_V9_Z3	0.522981988825861	Z3	PacBio Sequel IIe	PacBio V1-V9	Z	3	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_WGS_Q3	0.911436509873574	Q3	Illumina MiSeq	Illumina WGS	Q	3	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_WGS_I1	0.696720458148027	I1	Illumina MiSeq	Illumina WGS	I	1	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_WGS_I3	0.69213972159285	I3	Illumina MiSeq	Illumina WGS	I	3	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_WGS_Z4	0.690192079508547	Z4	Illumina MiSeq	Illumina WGS	Z	4	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	PacBio_V1_V9_I3	0.0884423284351376	I3	PacBio Sequel IIe	PacBio V1-V9	I	3	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_V1_V3_MN2	0.632382124387518	MN2	Illumina MiSeq	PerkinElmer V1-V3	MN	2	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	ONT_V1_V9_MN4	0.290499132705119	MN4	ONT MinIon	ONT V1-V9	MN	4	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	ONT_V1_V9_I1	0.279883850673138	I1	ONT MinIon	ONT V1-V9	I	1	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_V1_V2_I1	0.641985253283867	I1	Illumina MiSeq	Zymo V1-V2	I	1	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_V3_V4_MN2	0.805212809919598	MN2	Illumina MiSeq	Zymo V3-V4	MN	2	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	PacBio_V1_V9_I2	0.0852759130182436	I2	PacBio Sequel IIe	PacBio V1-V9	I	2	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
PacBio_V1_V9_MN3	Illumina_V1_V2_Z3	0.669176036701252	Z3	Illumina MiSeq	Zymo V1-V2	Z	3	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3
