dummy	genus	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4
TRUE	Ruminiclostridium	0	1	1	1	0	0	1	0	0	2	2	4	2	0	0	0	4	3	0	7	5	5	0	3	0	0	0	4	5	1	2	8	3	1	5	5	3	2	4	140	231	158	122	246	141	128	129	32	19	34	24	170	154	120	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ruminococcus	510	262	489	440	726	416	746	536	261	242	337	493	7530	486	4557	36	14206	8890	6	9245	277	196	57	663	534	1503	60	758	488	435	523	691	656	597	515	410	614	531	961	17783	31237	21586	15983	32098	19365	16539	16236	847	407	773	1381	18415	15065	14163	13089	1938	442	3880	2154	28	3680	1998	1860	178	118	3746	165	57	61	26	103	4	8	22	100	15	29	5	24
TRUE	Runella	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	1	7	7	8	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharibacillus	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	3	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	28	13	15	35	14	23	17	3	3	7	1	33	20	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharicrinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	1	0	2	2	2	0	13	11	8	10	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharobesus	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	1	3	1	6	5	6	3	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharomonospora	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	72	43	31	86	23	33	34	1	2	5	2	55	24	28	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharomyces	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	4	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	26	15	10	22	23	15	6	32	31	33	108	15	11	10	13	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharophagus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	1	9	8	0	5	1	3	0	3	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	32	47	34	19	72	26	50	33	7	3	3	12	45	35	30	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharothrix	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	3	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	14	11	37	12	23	12	1	0	1	4	18	16	26	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sagittula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3	5	5	3	5	0	0	1	1	11	13	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salegentibacter	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	19	14	12	14	3	13	11	4	10	6	7	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	14	7	19	6	5	7	0	0	2	0	4	5	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salicibibacter	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	22	1	0	0	3	2	8	0	0	13	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	3	1	254	0	175	5	0	11	42	48	56	6	5	165	0	0	0	0	0	0	0	0	0	0	0	0	0	26	54	20	26	44	34	17	18	0	0	0	0	35	15	22	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinibacter	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	28	19	12	33	11	16	16	0	0	0	0	20	13	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinibacterium	0	1	0	0	0	0	1	1	0	0	0	0	6	0	1	0	3	2	0	4	5	2	2	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccus	0	1	0	0	0	0	0	0	0	0	0	0	10	0	6	0	7	6	0	19	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	8	27	8	13	22	13	10	11	1	1	2	2	55	27	33	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	2	3	0	1	21	45	29	21	53	20	18	15	1	5	3	5	29	21	19	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinigranum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	2	0	2	0	0	0	0	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	1	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	7	2	1	9	2	3	7	8	10	6	5	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saliniradius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	4	2	2	4	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saliniramus	0	0	0	1	0	1	1	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivibrio	0	1	0	0	0	0	2	1	0	0	0	0	5	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	7	7	4	4	7	6	4	3	7	5	5	5	10	4	4	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipaludibacillus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	41	24	14	16	16	20	23	1	3	3	2	20	14	25	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salipiger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	36	23	14	47	24	30	15	5	1	2	13	36	21	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salisediminibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	15	3	7	6	9	2	4	1	0	2	0	9	8	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saliterribacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	24	16	11	18	9	9	5	0	0	0	2	7	11	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salmonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	2	3	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sandaracinus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	4	22	5	4	23	9	12	13	2	1	0	0	16	12	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sanguibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	76	45	39	101	30	32	51	0	3	0	1	77	46	38	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saprospira	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	3	2	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sarcina	2	1	0	0	0	0	1	1	1	1	0	0	36	3	37	0	60	37	0	77	22	18	3	6	6	21	0	0	1	2	1	0	0	1	0	1	2	0	1	208	443	276	202	370	247	190	201	100	75	89	68	342	258	239	182	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scardovia	2	0	0	0	1	0	1	0	0	1	1	4	0	0	1	0	1	1	0	1	0	7	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	4	1	0	3	4	1	3	0	2	1	3	3	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schaalia	3	1	1	3	3	0	1	0	0	0	1	1	2	0	1	0	2	1	0	4	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	43	77	63	49	103	29	42	40	1	1	3	5	54	38	37	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRUE	Schaedlerella	1	0	0	0	1	0	0	1	1	0	0	1	29	3	32	0	46	27	0	67	7	6	0	4	3	31	1	0	0	0	0	0	0	0	0	1	0	0	0	435	831	528	406	755	467	395	383	34	21	39	55	830	640	628	507	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schinkia	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	6	5	11	8	1	5	4	1	4	5	5	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schlegelella	0	2	0	1	1	0	0	0	0	0	2	0	0	0	2	0	0	1	0	9	33	44	2	2	1	12	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	1	2	4	2	2	3	2	5	5	3	5	2	2	6	0	0	0	0	0	1	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
TRUE	Schleiferilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	1	7	8	1	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	3	5	3	3	3	3	1	0	0	3	7	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schnuerera	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	7	4	0	8	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	26	30	21	18	36	20	13	22	18	11	21	8	16	18	17	19	9	0	5	11	0	10	5	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schwartzia	0	0	0	1	0	0	0	0	0	2	1	0	7	1	3	0	15	2	0	17	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	6	19	11	4	4	3	5	4	9	6	3	3	22	16	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scytonema	0	0	0	0	0	0	0	0	0	0	0	0	5	0	25	0	24	13	0	13	18	15	4	5	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	9	3	8	7	2	7	2	2	3	2	5	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sebaldella	0	0	0	0	1	0	0	0	0	0	0	0	4	0	9	0	4	3	0	7	78	90	69	3	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18	36	27	14	22	15	15	10	33	32	29	31	16	17	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Secundilactobacillus	0	0	0	0	0	0	0	0	0	1	0	0	3	0	4	0	1	1	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	20	20	7	18	5	8	7	3	5	3	1	8	5	5	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimenticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	4	4	1	3	1	1	3	1	3	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminibacillus	0	0	0	0	0	0	0	0	0	0	0	0	12	1	5	0	7	4	0	16	11	9	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	5	5	5	4	4	4	5	4	6	1	7	6	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminibacterium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	6	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	9	11	4	5	19	8	10	9	2	3	0	4	15	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	4	2	1	4	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminihabitans	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	1	3	1	5	1	0	1	0	0	2	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sediminispirochaeta	11	6	4	8	12	1	9	9	3	3	2	20	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	5	1	3	0	0	1	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Segatella	50	54	33	82	68	66	75	69	14	14	13	22	303	40	65	0	193	223	0	66	141	157	109	26	6	39	1	0	1	0	0	0	2	0	0	1	0	0	0	54	102	69	32	90	51	50	46	139	111	101	126	114	59	71	34	29	2	41	25	0	38	21	15	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Segniliparus	1	1	0	0	1	2	1	2	0	0	3	2	3	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	2	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Selenihalanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	17	7	10	7	5	8	3	2	2	2	6	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Selenomonas	0	1	1	1	1	1	3	0	1	2	2	5	12	1	10	0	21	8	0	14	31	14	14	7	1	13	0	3	1	1	3	1	1	2	3	0	3	1	1	175	317	198	147	369	180	151	165	50	41	37	78	353	266	267	162	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TRUE	Sellimonas	2	2	2	4	2	0	0	2	1	2	1	2	22	1	25	1	16	6	0	34	2	6	2	5	3	8	0	11	8	2	15	6	12	11	5	6	24	7	36	280	464	297	214	469	259	219	264	21	12	21	39	409	306	265	287	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Seonamhaeicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	6	3	8	4	4	2	1	0	2	2	3	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Serinibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	44	25	20	47	20	21	14	1	0	0	2	35	12	19	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Serinicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	30	17	8	39	8	20	6	3	0	0	0	18	8	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Serpentinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	1	0	1	0	3	7	6	2	3	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Serratia	1	0	0	0	0	0	0	0	0	0	0	1	1	0	11	0	7	2	0	8	4	10	5	2	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	65	155	86	66	166	237	83	85	38	32	33	176	177	116	127	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Shackletoniella	0	0	0	0	0	0	0	0	0	1	0	0	2	2	8	0	3	4	0	6	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	4	9	8	3	9	2	3	6	0	0	0	0	5	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
